parcel,transect,species,hits,year,CommonName,Lifecycle,Lifeform,percent_cover
LAW012,28,PSARM,2,2024,"indigo bush, Northern Mojave",Perennial,Shrub,1
LAW012,3,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,0.5
LAW012,3,ATCO,1,2024,Shadscale,Perennial,Shrub,0.5
LAW012,3,PSARM,3,2024,"indigo bush, Northern Mojave",Perennial,Shrub,1.5
LAW012,3,LEFR2,1,2024,"alyssum, Desert",Perennial,Shrub,0.5
LAW012,3,SAVE4,2,2024,Greasewood,Perennial,Shrub,1
LAW012,23,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,0.5
LAW012,23,ATCO,2,2024,Shadscale,Perennial,Shrub,1
LAW012,23,PSARM,5,2024,"indigo bush, Northern Mojave",Perennial,Shrub,2.5
LAW012,10,SATR12,4,2024,"Tumbleweed /thistle, Russian",Annual,Herb,2
LAW012,10,ATCO,2,2024,Shadscale,Perennial,Shrub,1
LAW012,10,PSARM,7,2024,"indigo bush, Northern Mojave",Perennial,Shrub,3.5
LAW012,14,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,0.5
LAW012,14,ATCO,3,2024,Shadscale,Perennial,Shrub,1.5
LAW012,14,PSARM,10,2024,"indigo bush, Northern Mojave",Perennial,Shrub,5
LAW012,25,SATR12,4,2024,"Tumbleweed /thistle, Russian",Annual,Herb,2
LAW012,25,ATCO,1,2024,Shadscale,Perennial,Shrub,0.5
LAW012,19,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,0.5
LAW012,19,ATCO,5,2024,Shadscale,Perennial,Shrub,2.5
LAW012,19,PSARM,7,2024,"indigo bush, Northern Mojave",Perennial,Shrub,3.5
LAW012,19,KRLA2,1,2024,Winterfat,Perennial,Shrub,0.5
LAW012,16,SATR12,5,2024,"Tumbleweed /thistle, Russian",Annual,Herb,2.5
LAW012,16,ATCO,4,2024,Shadscale,Perennial,Shrub,2
LAW012,16,PSARM,6,2024,"indigo bush, Northern Mojave",Perennial,Shrub,3
LAW012,16,KRLA2,1,2024,Winterfat,Perennial,Shrub,0.5
LAW012,1,SATR12,7,2024,"Tumbleweed /thistle, Russian",Annual,Herb,3.5
LAW012,1,ATCO,1,2024,Shadscale,Perennial,Shrub,0.5
LAW012,17,ATCO,8,2024,Shadscale,Perennial,Shrub,4
LAW012,17,SAVE4,1,2024,Greasewood,Perennial,Shrub,0.5
LAW012,11,PSARM,13,2024,"indigo bush, Northern Mojave",Perennial,Shrub,6.5
LAW012,11,LEFR2,1,2024,"alyssum, Desert",Perennial,Shrub,0.5
LAW012,11,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,0.5
LAW012,13,PSARM,5,2024,"indigo bush, Northern Mojave",Perennial,Shrub,2.5
LAW012,13,ERIN4,2,2024,"trumpet, Desert",Annual/Perennial,Herb,1
LAW012,5b,PSARM,12,2024,"indigo bush, Northern Mojave",Perennial,Shrub,6
LAW012,5b,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,0.5
LAW012,5b,ERIN4,1,2024,"trumpet, Desert",Annual/Perennial,Herb,0.5
LAW012,5b,ATCO,1,2024,Shadscale,Perennial,Shrub,0.5
LAW012,8,PSARM,9,2024,"indigo bush, Northern Mojave",Perennial,Shrub,4.5
LAW012,8,ERIN4,1,2024,"trumpet, Desert",Annual/Perennial,Herb,0.5
LAW012,8,KRLA2,1,2024,Winterfat,Perennial,Shrub,0.5
LAW012,30,PSARM,5,2024,"indigo bush, Northern Mojave",Perennial,Shrub,2.5
LAW012,30,LEFR2,1,2024,"alyssum, Desert",Perennial,Shrub,0.5
LAW012,30,SATR12,2,2024,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW012,30,ATCO,4,2024,Shadscale,Perennial,Shrub,2
LAW012,30,LYAN,1,2024,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,0.5
LAW024,6c,ATCO,7,2024,Shadscale,Perennial,Shrub,3.5
LAW024,6c,PSARM,3,2024,"indigo bush, Northern Mojave",Perennial,Shrub,1.5
LAW024,2,ATCO,9,2024,Shadscale,Perennial,Shrub,4.5
LAW024,8c,ATCO,2,2024,Shadscale,Perennial,Shrub,1
LAW024,8c,PSARM,1,2024,"indigo bush, Northern Mojave",Perennial,Shrub,0.5
LAW024,8c,ATCA2,1,2024,"saltbush, Fourwing",Perennial,Shrub,0.5
LAW024,8c,PSPO,5,2024,"dalea, Dotted",Perennial,Shrub,2.5
LAW024,8c,SAVE4,4,2024,Greasewood,Perennial,Shrub,2
LAW024,1,ATCA2,7,2024,"saltbush, Fourwing",Perennial,Shrub,3.5
LAW024,1,SAVE4,11,2024,Greasewood,Perennial,Shrub,5.5
LAW024,3b,ATCO,2,2024,Shadscale,Perennial,Shrub,1
LAW024,3b,PSARM,4,2024,"indigo bush, Northern Mojave",Perennial,Shrub,2
LAW024,3b,SAVE4,7,2024,Greasewood,Perennial,Shrub,3.5
LAW024,3b,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,0.5
LAW024,4,PSARM,4,2024,"indigo bush, Northern Mojave",Perennial,Shrub,2
LAW024,4,SAVE4,18,2024,Greasewood,Perennial,Shrub,9
LAW024,4,ATCO,5,2024,Shadscale,Perennial,Shrub,2.5
LAW024,4,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,0.5
LAW024,7,PSARM,4,2024,"indigo bush, Northern Mojave",Perennial,Shrub,2
LAW024,7,SAVE4,3,2024,Greasewood,Perennial,Shrub,1.5
LAW024,7,ATCO,3,2024,Shadscale,Perennial,Shrub,1.5
LAW024,7,ERNA10,3,2024,"rabbitbrush, Common",Perennial,Shrub,1.5
LAW024,10,SAVE4,6,2024,Greasewood,Perennial,Shrub,3
LAW024,10,ERNA10,7,2024,"rabbitbrush, Common",Perennial,Shrub,3.5
LAW024,9b,PSARM,4,2024,"indigo bush, Northern Mojave",Perennial,Shrub,2
LAW024,9b,ATCO,2,2024,Shadscale,Perennial,Shrub,1
LAW024,9b,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,0.5
LAW024,9b,KRLA2,2,2024,Winterfat,Perennial,Shrub,1
LAW024,5,PSARM,1,2024,"indigo bush, Northern Mojave",Perennial,Shrub,0.5
LAW024,5,SAVE4,18,2024,Greasewood,Perennial,Shrub,9
LAW024,5,ATCO,1,2024,Shadscale,Perennial,Shrub,0.5
LAW028,20,PSARM,7,2024,"indigo bush, Northern Mojave",Perennial,Shrub,3.5
LAW028,20,ERIN4,1,2024,"trumpet, Desert",Annual/Perennial,Herb,0.5
LAW028,20,ATCO,1,2024,Shadscale,Perennial,Shrub,0.5
LAW028,9,PSARM,1,2024,"indigo bush, Northern Mojave",Perennial,Shrub,0.5
LAW028,9,STPA4,1,2024,"wire-lettuce, Common",Perennial,Herb_Shrub,0.5
LAW028,13,PSARM,7,2024,"indigo bush, Northern Mojave",Perennial,Shrub,3.5
LAW028,13,ATCO,4,2024,Shadscale,Perennial,Shrub,2
LAW028,13,LYAN,2,2024,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,1
LAW028,15,PSARM,4,2024,"indigo bush, Northern Mojave",Perennial,Shrub,2
LAW028,15,LYAN,3,2024,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,1.5
LAW028,15,KRLA2,7,2024,Winterfat,Perennial,Shrub,3.5
LAW028,2,PSARM,6,2024,"indigo bush, Northern Mojave",Perennial,Shrub,3
LAW028,2,ATCO,3,2024,Shadscale,Perennial,Shrub,1.5
LAW028,2,LYAN,6,2024,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,3
LAW028,2,KRLA2,4,2024,Winterfat,Perennial,Shrub,2
LAW028,17,PSARM,8,2024,"indigo bush, Northern Mojave",Perennial,Shrub,4
LAW028,17,SATR12,3,2024,"Tumbleweed /thistle, Russian",Annual,Herb,1.5
LAW028,17,ATCO,6,2024,Shadscale,Perennial,Shrub,3
LAW028,17,KRLA2,1,2024,Winterfat,Perennial,Shrub,0.5
LAW028,17,ATCA2,1,2024,"saltbush, Fourwing",Perennial,Shrub,0.5
LAW028,16,SATR12,3,2024,"Tumbleweed /thistle, Russian",Annual,Herb,1.5
LAW028,16,KRLA2,3,2024,Winterfat,Perennial,Shrub,1.5
LAW028,16,PSPO,5,2024,"dalea, Dotted",Perennial,Shrub,2.5
LAW028,16,ATCA2,2,2024,"saltbush, Fourwing",Perennial,Shrub,1
LAW028,5,PSARM,3,2024,"indigo bush, Northern Mojave",Perennial,Shrub,1.5
LAW028,5,SATR12,2,2024,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW028,5,ATCO,4,2024,Shadscale,Perennial,Shrub,2
LAW028,5,KRLA2,1,2024,Winterfat,Perennial,Shrub,0.5
LAW028,5,PSPO,5,2024,"dalea, Dotted",Perennial,Shrub,2.5
LAW028,5,LYAN,1,2024,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,0.5
LAW028,12,PSARM,6,2024,"indigo bush, Northern Mojave",Perennial,Shrub,3
LAW028,12,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,0.5
LAW028,12,ATCO,3,2024,Shadscale,Perennial,Shrub,1.5
LAW028,18,PSARM,4,2024,"indigo bush, Northern Mojave",Perennial,Shrub,2
LAW028,18,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,0.5
LAW028,18,ATCO,3,2024,Shadscale,Perennial,Shrub,1.5
LAW028,18,LYAN,4,2024,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,2
LAW028,18,TEAX,1,2024,"cotton-thorn, straight-spined",Perennial,Shrub,0.5
LAW028,18,EPNE,1,2024,"ephedra, Nevada",Perennial,Shrub,0.5
LAW028,1,ATCO,1,2024,Shadscale,Perennial,Shrub,0.5
LAW028,1,PSARM,11,2024,"indigo bush, Northern Mojave",Perennial,Shrub,5.5
LAW028,19,ATCO,6,2024,Shadscale,Perennial,Shrub,3
LAW028,19,PSARM,9,2024,"indigo bush, Northern Mojave",Perennial,Shrub,4.5
LAW028,19,LYAN,1,2024,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,0.5
LAW028,3,ATCO,2,2024,Shadscale,Perennial,Shrub,1
LAW028,3,PSARM,9,2024,"indigo bush, Northern Mojave",Perennial,Shrub,4.5
LAW028,3,KRLA2,2,2024,Winterfat,Perennial,Shrub,1
LAW028,3,LEFR2,2,2024,"alyssum, Desert",Perennial,Shrub,1
LAW028,8b,ATCO,2,2024,Shadscale,Perennial,Shrub,1
LAW028,8b,PSARM,11,2024,"indigo bush, Northern Mojave",Perennial,Shrub,5.5
LAW028,8b,LYAN,2,2024,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,1
LAW028,8b,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,0.5
LAW028,11,ATCO,1,2024,Shadscale,Perennial,Shrub,0.5
LAW028,11,PSARM,21,2024,"indigo bush, Northern Mojave",Perennial,Shrub,10.5
LAW028,11,LYAN,1,2024,"tomato, Desert /wolfberry, Anderson's",Perennial,Shrub,0.5
LAW028,11,LEFR2,5,2024,"alyssum, Desert",Perennial,Shrub,2.5
LAW028,14,ATCO,18,2024,Shadscale,Perennial,Shrub,9
LAW028,14,SAVE4,1,2024,Greasewood,Perennial,Shrub,0.5
LAW028,7b,ATCO,4,2024,Shadscale,Perennial,Shrub,2
LAW028,7b,PSARM,10,2024,"indigo bush, Northern Mojave",Perennial,Shrub,5
LAW028,7b,LEFR2,1,2024,"alyssum, Desert",Perennial,Shrub,0.5
LAW028,4,ATCO,7,2024,Shadscale,Perennial,Shrub,3.5
LAW028,4,PSARM,5,2024,"indigo bush, Northern Mojave",Perennial,Shrub,2.5
LAW028,4,SATR12,1,2024,"Tumbleweed /thistle, Russian",Annual,Herb,0.5
LAW028,6,ATCO,4,2024,Shadscale,Perennial,Shrub,2
LAW028,6,PSARM,4,2024,"indigo bush, Northern Mojave",Perennial,Shrub,2
LAW028,6,SATR12,2,2024,"Tumbleweed /thistle, Russian",Annual,Herb,1
LAW028,10,ATCO,6,2024,Shadscale,Perennial,Shrub,3
LAW028,10,PSARM,4,2024,"indigo bush, Northern Mojave",Perennial,Shrub,2
LAW130,8,ATPO,12,2024,"saltbush, Allscale",Perennial,Shrub,6
LAW130,3,PSARM,9,2024,"indigo bush, Northern Mojave",Perennial,Shrub,4.5
LAW130,3,KRLA2,1,2024,Winterfat,Perennial,Shrub,0.5
LAW130,2,ATPO,5,2024,"saltbush, Allscale",Perennial,Shrub,2.5
LAW130,2,PSARM,4,2024,"indigo bush, Northern Mojave",Perennial,Shrub,2
LAW130,10b,ATPO,15,2024,"saltbush, Allscale",Perennial,Shrub,7.5
LAW130,4,ATPO,13,2024,"saltbush, Allscale",Perennial,Shrub,6.5
LAW130,9,ATPO,9,2024,"saltbush, Allscale",Perennial,Shrub,4.5
LAW130,1,ATPO,6,2024,"saltbush, Allscale",Perennial,Shrub,3
LAW130,5,ATPO,7,2024,"saltbush, Allscale",Perennial,Shrub,3.5
LAW130,7,ATPO,19,2024,"saltbush, Allscale",Perennial,Shrub,9.5
LAW130,6,ATPO,9,2024,"saltbush, Allscale",Perennial,Shrub,4.5
LAW134,9,ATPO,8,2024,"saltbush, Allscale",Perennial,Shrub,4
LAW134,9,ATCO,1,2024,Shadscale,Perennial,Shrub,0.5
LAW134,4,ATPO,5,2024,"saltbush, Allscale",Perennial,Shrub,2.5
LAW134,4,ATCO,3,2024,Shadscale,Perennial,Shrub,1.5
LAW134,4,PSARM,5,2024,"indigo bush, Northern Mojave",Perennial,Shrub,2.5
LAW134,4,HYSAS,1,2024,NA,NA,NA,0.5
LAW134,1,ATCO,6,2024,Shadscale,Perennial,Shrub,3
LAW134,1,PSARM,3,2024,"indigo bush, Northern Mojave",Perennial,Shrub,1.5
LAW134,1,HYSAS,1,2024,NA,NA,NA,0.5
LAW134,13,ATPO,5,2024,"saltbush, Allscale",Perennial,Shrub,2.5
LAW134,13,ATCO,7,2024,Shadscale,Perennial,Shrub,3.5
LAW134,13,PSARM,2,2024,"indigo bush, Northern Mojave",Perennial,Shrub,1
LAW134,3,ATPO,29,2024,"saltbush, Allscale",Perennial,Shrub,14.5
LAW134,15,ATPO,34,2024,"saltbush, Allscale",Perennial,Shrub,17
LAW134,18,ATPO,17,2024,"saltbush, Allscale",Perennial,Shrub,8.5
LAW134,18,ATCO,3,2024,Shadscale,Perennial,Shrub,1.5
LAW134,18,PSARM,1,2024,"indigo bush, Northern Mojave",Perennial,Shrub,0.5
LAW134,12,ATPO,14,2024,"saltbush, Allscale",Perennial,Shrub,7
LAW134,14,ATPO,23,2024,"saltbush, Allscale",Perennial,Shrub,11.5
LAW134,14,ATCO,1,2024,Shadscale,Perennial,Shrub,0.5
LAW134,8,ATPO,2,2024,"saltbush, Allscale",Perennial,Shrub,1
LAW134,8,ATCO,1,2024,Shadscale,Perennial,Shrub,0.5
LAW134,11,ATCO,3,2024,Shadscale,Perennial,Shrub,1.5
LAW134,11,ATPO,3,2024,"saltbush, Allscale",Perennial,Shrub,1.5
LAW134,10,ATCO,3,2024,Shadscale,Perennial,Shrub,1.5
LAW134,7c,ATCO,3,2024,Shadscale,Perennial,Shrub,1.5
LAW134,7c,PSARM,3,2024,"indigo bush, Northern Mojave",Perennial,Shrub,1.5
LAW134,6,ATCO,1,2024,Shadscale,Perennial,Shrub,0.5
LAW134,6,ATPO,1,2024,"saltbush, Allscale",Perennial,Shrub,0.5
LAW134,6,PSARM,10,2024,"indigo bush, Northern Mojave",Perennial,Shrub,5
LAW134,2,PSARM,3,2024,"indigo bush, Northern Mojave",Perennial,Shrub,1.5
LAW134,20,ATPO,1,2024,"saltbush, Allscale",Perennial,Shrub,0.5
LAW134,20,ATCO,1,2024,Shadscale,Perennial,Shrub,0.5
LAW134,20,PSARM,2,2024,"indigo bush, Northern Mojave",Perennial,Shrub,1
LAW134,19,ATPO,7,2024,"saltbush, Allscale",Perennial,Shrub,3.5
LAW134,19,ATCO,5,2024,Shadscale,Perennial,Shrub,2.5
LAW134,17,ATPO,11,2024,"saltbush, Allscale",Perennial,Shrub,5.5
LAW134,16,ATPO,31,2024,"saltbush, Allscale",Perennial,Shrub,15.5
LAW134,5,ATPO,4,2024,"saltbush, Allscale",Perennial,Shrub,2
LAW134,5,ATCO,3,2024,Shadscale,Perennial,Shrub,1.5
LAW134,5,PSARM,1,2024,"indigo bush, Northern Mojave",Perennial,Shrub,0.5
